Timestamp,value
2021-03-25 01:55:00,21111934.21245078
2021-03-25 02:00:00,20089201.059616096
2021-03-25 02:05:00,19692085.56756757
2021-03-25 02:10:00,22125288.13321201
2021-03-25 02:15:00,19972415.79825051
2021-03-25 02:20:00,22662750.77097838
2021-03-25 02:25:00,22617968.33029909
2021-03-25 02:30:00,21518077.89610151
2021-03-25 02:35:00,22235125.56507292
2021-03-25 02:40:00,22094660.20832569
2021-03-25 02:45:00,22933958.835832085
2021-03-25 02:50:00,21386551.30823573
2021-03-25 02:55:00,19832602.959029946
2021-03-25 03:00:00,21778870.80255603
2021-03-25 03:05:00,21751791.425013732
2021-03-25 03:10:00,23877006.724298198
2021-03-25 03:15:00,21966530.438474234
2021-03-25 03:20:00,22978917.331607174
2021-03-25 03:25:00,23137471.37156221
2021-03-25 03:30:00,22500364.297610015
2021-03-25 03:35:00,21757691.845201828
2021-03-25 03:40:00,20216959.575313404
2021-03-25 03:45:00,23293778.72
2021-03-25 03:50:00,25224722.026569117
2021-03-25 03:55:00,23688679.641030572
2021-03-25 04:00:00,22969338.821407683
2021-03-25 04:05:00,21677195.22217876
2021-03-25 04:10:00,20456221.741283678
2021-03-25 04:15:00,22322987.278225806
2021-03-25 04:20:00,21676497.22265867
2021-03-25 04:25:00,22896937.913849287
2021-03-25 04:30:00,24564929.927242663
2021-03-25 04:35:00,22059686.200503886
2021-03-25 04:40:00,23433189.544402357
2021-03-25 04:45:00,22631940.389500424
2021-03-25 04:50:00,22301759.57432141
2021-03-25 04:55:00,23921531.71987754
2021-03-25 05:00:00,24280873.87347561
2021-03-25 05:05:00,22185494.035992
2021-03-25 05:10:00,23180294.637577713
2021-03-25 05:15:00,23426155.632978722
2021-03-25 05:20:00,23361323.424235296
2021-03-25 05:25:00,23345407.614175078
2021-03-25 05:30:00,21992496.638349514
2021-03-25 05:35:00,23160140.185275476
2021-03-25 05:40:00,22403060.890528906
2021-03-25 05:45:00,22172873.14676617
2021-03-25 05:50:00,22537767.049911324
2021-03-25 05:55:00,23843028.31215542
2021-03-25 06:00:00,21283155.953258894
2021-03-25 06:05:00,22539561.64450402
2021-03-25 06:10:00,22958801.101342097
2021-03-25 06:15:00,22480252.807984255
2021-03-25 06:20:00,23204193.895120583
2021-03-25 06:25:00,23919057.347764574
2021-03-25 06:30:00,20295986.9119861
2021-03-25 06:35:00,20517299.818475075
2021-03-25 06:40:00,23369608.192548435
2021-03-25 06:45:00,20054475.272346787
2021-03-25 06:50:00,22822850.886855748
2021-03-25 06:55:00,18609064.7345079
2021-03-25 07:00:00,21250136.3287496
2021-03-25 07:05:00,21266167.7056
2021-03-25 07:10:00,20511878.32448
2021-03-25 07:15:00,20669069.66048177
2021-03-25 07:20:00,19972402.725950412
2021-03-25 07:25:00,18028924.49253236
2021-03-25 07:30:00,18951238.743338954
2021-03-25 07:35:00,19246637.989308387
2021-03-25 07:40:00,17931586.491629656
2021-03-25 07:45:00,18878834.427533727
2021-03-25 07:50:00,20249159.126335174
2021-03-25 07:55:00,20215758.440747663
2021-03-25 08:00:00,19030191.178031698
2021-03-25 08:05:00,17768271.350634802
2021-03-25 08:10:00,18118344.252207294
2021-03-25 08:15:00,17652639.56335878
2021-03-25 08:20:00,15824628.341850562
2021-03-25 08:25:00,16283055.33840156
2021-03-25 08:30:00,15501915.699960208
2021-03-25 08:35:00,18920523.514996056
2021-03-25 08:40:00,17883328.521544717
2021-03-25 08:45:00,18202381.20693928
2021-03-25 08:50:00,17943164.82484472
2021-03-25 08:55:00,18682996.005907174
2021-03-25 09:00:00,15816367.38725693
2021-03-25 09:05:00,15282738.597450659
2021-03-25 09:10:00,17655396.097341336
2021-03-25 09:15:00,16150444.427960668
2021-03-25 09:20:00,14894093.159381898
2021-03-25 09:25:00,16054314.245458573
2021-03-25 09:30:00,14604222.638166593
2021-03-25 09:35:00,13887873.723210413
2021-03-25 09:40:00,16336381.617201425
2021-03-25 09:45:00,18757232.65657955
2021-03-25 09:50:00,12825891.060150376
2021-03-25 09:55:00,16256866.354334438
2021-03-25 10:00:00,13829917.38650866
2021-03-25 10:05:00,14944548.38896814
2021-03-25 10:10:00,15023862.685846867
2021-03-25 10:15:00,14479488.038388625
2021-03-25 10:20:00,14933431.429543246
2021-03-25 10:25:00,16537408.269440318
2021-03-25 10:30:00,14106976.55715658
2021-03-25 10:35:00,13468044.184379634
2021-03-25 10:40:00,14184624.502635362
2021-03-25 10:45:00,14202545.169722615
2021-03-25 10:50:00,14245538.948284436
2021-03-25 10:55:00,13226843.099744245
2021-03-25 11:00:00,13061277.611249378
2021-03-25 11:05:00,13025699.246433841
2021-03-25 11:10:00,13710818.53842265
2021-03-25 11:15:00,13165693.150459602
2021-03-25 11:20:00,10677609.175012155
2021-03-25 11:25:00,15180294.139959432
2021-03-25 11:30:00,13832973.80207818
2021-03-25 11:35:00,13539595.114425428
2021-03-25 11:40:00,10218151.453094777
2021-03-25 11:45:00,12985097.195286196
2021-03-25 11:50:00,13739071.193717277
2021-03-25 11:55:00,12627220.42920354
2021-03-25 12:00:00,13473105.630228138
2021-03-25 12:05:00,11073786.995374653
2021-03-25 12:10:00,15814652.345471097
2021-03-25 12:15:00,11504066.439035697
2021-03-25 12:20:00,11874677.33392619
2021-03-25 12:25:00,14013621.233139794
2021-03-25 12:30:00,11673596.581415929
2021-03-25 12:35:00,11427279.417682927
2021-03-25 12:40:00,14069947.060516292
2021-03-25 12:45:00,12677203.543697478
2021-03-25 12:50:00,12366268.890916632
2021-03-25 12:55:00,11781587.975967413
2021-03-25 13:00:00,13890707.157372039
2021-03-25 13:05:00,12462606.049110595
2021-03-25 13:10:00,12857377.813695487
2021-03-25 13:15:00,14170395.119341563
2021-03-25 13:20:00,12781080.346735522
2021-03-25 13:25:00,12375372.725317348
2021-03-25 13:30:00,12174455.855200544
2021-03-25 13:35:00,11715802.96838488
2021-03-25 13:40:00,12277273.706043018
2021-03-25 13:45:00,12097586.503042595
2021-03-25 13:50:00,13248224.884679295
2021-03-25 13:55:00,13978204.033322114
2021-03-25 14:00:00,12879254.818866689
2021-03-25 14:05:00,13174321.634998368
2021-03-25 14:10:00,13441434.299482536
2021-03-25 14:15:00,14706735.032015681
2021-03-25 14:20:00,12851231.865516119
2021-03-25 14:25:00,14952946.924861157
2021-03-25 14:30:00,12993733.055287689
2021-03-25 14:35:00,14153241.922955478
2021-03-25 14:40:00,14553146.315389488
2021-03-25 14:45:00,13765318.556933843
2021-03-25 14:50:00,14309653.778159127
2021-03-25 14:55:00,16303581.893583724
2021-03-25 15:00:00,16450493.010968922
2021-03-25 15:05:00,13831751.719233148
2021-03-25 15:10:00,14332715.260742472
2021-03-25 15:15:00,15449364.250452625
2021-03-25 15:20:00,14530331.889908256
2021-03-25 15:25:00,13838853.026891252
2021-03-25 15:30:00,15685612.104124013
2021-03-25 15:35:00,15247048.492668621
2021-03-25 15:40:00,15417476.754563894
2021-03-25 15:45:00,14342841.463672768
2021-03-25 15:50:00,14607477.973492572
2021-03-25 15:55:00,14889695.454044651
2021-03-25 16:00:00,15951208.905343946
2021-03-25 16:05:00,15102478.543639475
2021-03-25 16:10:00,15992392.42178612
2021-03-25 16:15:00,14606791.5530346
2021-03-25 16:20:00,14444487.85040696
2021-03-25 16:25:00,14766585.233953876
2021-03-25 16:30:00,14182723.047023648
2021-03-25 16:35:00,15459059.669041095
2021-03-25 16:40:00,15172431.078280045
2021-03-25 16:45:00,14509542.185859667
2021-03-25 16:50:00,13443914.803111589
2021-03-25 16:55:00,15154873.9673544
2021-03-25 17:00:00,13962662.858916776
2021-03-25 17:05:00,16215240.751761941
2021-03-25 17:10:00,15673252.014357682
2021-03-25 17:15:00,16427897.021972407
2021-03-25 17:20:00,14193740.750680188
2021-03-25 17:25:00,15915748.68211587
2021-03-25 17:30:00,15969815.126861967
2021-03-25 17:35:00,16228995.100387035
2021-03-25 17:40:00,15360852.2700402
2021-03-25 17:45:00,16954272.808912568
2021-03-25 17:50:00,14478889.303327747
2021-03-25 17:55:00,18192208.912087914
2021-03-25 18:00:00,16362070.63373549
2021-03-25 18:05:00,15450086.923494793
2021-03-25 18:10:00,16381534.823063381
2021-03-25 18:15:00,15972275.501203764
2021-03-25 18:20:00,15592821.402188184
2021-03-25 18:25:00,15824876.180931745
2021-03-25 18:30:00,15932352.00043384
2021-03-25 18:35:00,17791676.385091793
2021-03-25 18:40:00,17209949.270072993
2021-03-25 18:45:00,16939577.59017467
2021-03-25 18:50:00,16867712.82907832
2021-03-25 18:55:00,15849566.039408866
2021-03-25 19:00:00,16063336.058722306
2021-03-25 19:05:00,15796820.82367365
2021-03-25 19:10:00,17245748.575931232
2021-03-25 19:15:00,17129530.252307
2021-03-25 19:20:00,15535225.041142086
2021-03-25 19:25:00,16652651.745523725
2021-03-25 19:30:00,15922023.353153968
2021-03-25 19:35:00,17639111.107984442
2021-03-25 19:40:00,15870613.468663594
2021-03-25 19:45:00,18377502.73803468
2021-03-25 19:50:00,18045104.181964204
2021-03-25 19:55:00,13941270.695652174
2021-03-25 20:00:00,16727272.26928251
2021-03-25 20:05:00,16959229.970858894
2021-03-25 20:10:00,15962389.110800344
2021-03-25 20:15:00,15832189.883169586
2021-03-25 20:20:00,14940107.789583333
2021-03-25 20:25:00,15763776.533251734
2021-03-25 20:30:00,14746193.415316045
2021-03-25 20:35:00,14017322.719191523
2021-03-25 20:40:00,13664392.149571799
2021-03-25 20:45:00,15160139.471278317
2021-03-25 20:50:00,14245977.402378593
2021-03-25 20:55:00,14465320.180301826
2021-03-25 21:00:00,14017322.680924855
2021-03-25 21:05:00,14936379.637349864
2021-03-25 21:10:00,14949986.354385965
2021-03-25 21:15:00,14252267.630215542
2021-03-25 21:20:00,12479248.362626843
2021-03-25 21:25:00,13119370.306084706
2021-03-25 21:30:00,12664780.90314233
2021-03-25 21:35:00,13849145.534466654
2021-03-25 21:40:00,12534730.418570645
2021-03-25 21:45:00,11810633.407509664
2021-03-25 21:50:00,14011745.220535068
2021-03-25 21:55:00,12288137.675062522
2021-03-25 22:00:00,12902633.403832505
2021-03-25 22:05:00,12426750.205181707
2021-03-25 22:10:00,13969403.327758007
2021-03-25 22:15:00,13875299.857168686
2021-03-25 22:20:00,12515979.84116491
2021-03-25 22:25:00,12461823.54711521
2021-03-25 22:30:00,13704597.448305821
2021-03-25 22:35:00,12852687.96147998
2021-03-25 22:40:00,12299641.223584747
2021-03-25 22:45:00,12875500.978199368
2021-03-25 22:50:00,11697464.563657032
2021-03-25 22:55:00,11752129.38971519
2021-03-25 23:00:00,11270869.01313915
2021-03-25 23:05:00,14893032.013408227
2021-03-25 23:10:00,15536211.243393335
2021-03-25 23:15:00,14981555.469563477
2021-03-25 23:20:00,15921138.55849359
2021-03-25 23:25:00,16827733.055165496
2021-03-25 23:30:00,16296412.582260659
2021-03-25 23:35:00,14834294.355788225
2021-03-25 23:40:00,15424016.218434094
2021-03-25 23:45:00,14970252.229927007
2021-03-25 23:50:00,16134701.397141706
2021-03-25 23:55:00,16228372.105411386
2021-03-26 00:00:00,15532184.384304207
2021-03-26 00:05:00,15650957.527366133
2021-03-26 00:10:00,16265256.420829976
2021-03-26 00:15:00,17095890.726294417
2021-03-26 00:20:00,18217390.206937097
2021-03-26 00:25:00,16982369.991042994
2021-03-26 00:30:00,18379914.104707953
2021-03-26 00:35:00,18287904.818235293
2021-03-26 00:40:00,17198580.79293131
2021-03-26 00:45:00,17997998.872416534
2021-03-26 00:50:00,16841411.645551745
2021-03-26 00:55:00,18685569.724705882
2021-03-26 01:00:00,16538151.208390243
2021-03-26 01:05:00,18804914.20343895
2021-03-26 01:10:00,19269121.08420848
2021-03-26 01:15:00,17879839.925554484
2021-03-26 01:20:00,18552468.714397803
2021-03-26 01:25:00,19005281.745571345
2021-03-26 01:30:00,19334524.253883973
2021-03-26 01:35:00,19586932.852845993
2021-03-26 01:40:00,19421408.63300678
2021-03-26 01:45:00,19738133.067392133
2021-03-26 01:50:00,20632668.11436893
2021-03-26 01:55:00,21069723.489130434
2021-03-26 02:00:00,19865897.536167756
2021-03-26 02:05:00,18528425.456308816
2021-03-26 02:10:00,21394998.02350711
2021-03-26 02:15:00,20071505.42549923
2021-03-26 02:20:00,20565372.633830074
2021-03-26 02:25:00,22912563.614277598
2021-03-26 02:30:00,21235846.88783089
2021-03-26 02:35:00,20554198.18444949
2021-03-26 02:40:00,19805316.425233644
2021-03-26 02:45:00,20652262.312100712
2021-03-26 02:50:00,20701523.750965998
2021-03-26 02:55:00,20556871.72131459
2021-03-26 03:00:00,20053328.635585334
2021-03-26 03:05:00,20335496.221867967
2021-03-26 03:10:00,20143923.21416589
2021-03-26 03:15:00,21352693.5178201
2021-03-26 03:20:00,22801071.330057804
2021-03-26 03:25:00,21976773.63544641
2021-03-26 03:30:00,20349151.56587641
2021-03-26 03:35:00,21244527.659953523
2021-03-26 03:40:00,23184124.615045942
2021-03-26 03:45:00,21455132.25394011
2021-03-26 03:50:00,24533683.739485748
2021-03-26 03:55:00,22014923.360921845
2021-03-26 04:00:00,22135111.592511885
2021-03-26 04:05:00,21590332.3185823
2021-03-26 04:10:00,22854376.38533037
2021-03-26 04:15:00,21491611.43565379
2021-03-26 04:20:00,21451378.276591334
2021-03-26 04:25:00,23075558.89150547
2021-03-26 04:30:00,22524057.62825199
2021-03-26 04:35:00,22030952.201581873
2021-03-26 04:40:00,22390079.697745014
2021-03-26 04:45:00,23574671.68691796
2021-03-26 04:50:00,23833426.9008524
2021-03-26 04:55:00,21486546.1645371
2021-03-26 05:00:00,22726180.15882627
2021-03-26 05:05:00,22003626.039336063
2021-03-26 05:10:00,23164360.846955698
2021-03-26 05:15:00,21336685.099586073
2021-03-26 05:20:00,24087200.6265
2021-03-26 05:25:00,21588399.234986294
2021-03-26 05:30:00,21073778.143394336
2021-03-26 05:35:00,22787246.06046041
2021-03-26 05:40:00,23137016.375031337
2021-03-26 05:45:00,22015642.852733456
2021-03-26 05:50:00,22607681.219935864
2021-03-26 05:55:00,21828133.198200583
2021-03-26 06:00:00,20959492.541242637
2021-03-26 06:05:00,20870960.90052069
2021-03-26 06:10:00,22354951.949682057
2021-03-26 06:15:00,24802734.69302721
2021-03-26 06:20:00,24104640.98483965
2021-03-26 06:25:00,20100674.712753277
2021-03-26 06:30:00,20499987.2379536
2021-03-26 06:35:00,20364698.38649557
2021-03-26 06:40:00,20083430.55497543
2021-03-26 06:45:00,18690964.496082734
2021-03-26 06:50:00,21552111.760609005
2021-03-26 06:55:00,20713464.667531624
2021-03-26 07:00:00,21925136.959948733
2021-03-26 07:05:00,18803796.156694215
2021-03-26 07:10:00,21106543.325742573
2021-03-26 07:15:00,19666546.94812779
2021-03-26 07:20:00,20546628.816083916
2021-03-26 07:25:00,19737996.73607748
2021-03-26 07:30:00,19938984.3441628
2021-03-26 07:35:00,20855728.63275434
2021-03-26 07:40:00,21621998.653443925
2021-03-26 07:45:00,20712454.680241328
2021-03-26 07:50:00,17142126.184111446
2021-03-26 07:55:00,22283537.45009634
2021-03-26 08:00:00,19577538.015445545
2021-03-26 08:05:00,15606071.67040898
2021-03-26 08:10:00,19588998.788484607
2021-03-26 08:15:00,16730300.25603272
2021-03-26 08:20:00,19537534.69631775
2021-03-26 08:25:00,18305199.55806182
2021-03-26 08:30:00,15400908.379881155
2021-03-26 08:35:00,17020438.023384355
2021-03-26 08:40:00,16022355.147896303
2021-03-26 08:45:00,16571756.247100802
2021-03-26 08:50:00,19227824.77244165
2021-03-26 08:55:00,17358829.134675615
2021-03-26 09:00:00,16800977.617349185
2021-03-26 09:05:00,15826742.012243113
2021-03-26 09:10:00,16683745.920554273
2021-03-26 09:15:00,15298429.481498612
2021-03-26 09:20:00,14520464.326520912
2021-03-26 09:25:00,15503898.289081289
2021-03-26 09:30:00,13409318.022524636
2021-03-26 09:35:00,15897250.682891566
2021-03-26 09:40:00,18501550.238439307
2021-03-26 09:45:00,14405072.430866601
2021-03-26 09:50:00,15586822.624627607
2021-03-26 09:55:00,14936452.065671641
2021-03-26 10:00:00,13955970.626739563
2021-03-26 10:05:00,15778309.935071323
2021-03-26 10:10:00,14590911.434333498
2021-03-26 10:15:00,13821709.546947153
2021-03-26 10:20:00,18804588.17106599
2021-03-26 10:25:00,13428755.74077817
2021-03-26 10:30:00,13004958.735877862
2021-03-26 10:35:00,14387573.509519039
2021-03-26 10:40:00,13717893.409339294
2021-03-26 10:45:00,12369631.53800298
2021-03-26 10:50:00,14742584.176767677
2021-03-26 10:55:00,14399711.195786228
2021-03-26 11:00:00,13799660.648027958
2021-03-26 11:05:00,13086076.489481786
2021-03-26 11:10:00,11148736.662638957
2021-03-26 11:15:00,12634934.564935066
2021-03-26 11:20:00,14865016.464450128
2021-03-26 11:25:00,12830023.198982188
2021-03-26 11:30:00,14206447.109554777
2021-03-26 11:35:00,13330292.466313763
2021-03-26 11:40:00,14167191.089781746
2021-03-26 11:45:00,12050300.118311241
2021-03-26 11:50:00,11890607.965419233
2021-03-26 11:55:00,13067365.559824903
2021-03-26 12:00:00,12257216.617605962
2021-03-26 12:05:00,12354196.677722994
2021-03-26 12:10:00,13823847.90469549
2021-03-26 12:15:00,11522147.960608773
2021-03-26 12:20:00,14892345.243291592
2021-03-26 12:25:00,16048015.198015532
2021-03-26 12:30:00,12456975.161234992
2021-03-26 12:35:00,13249059.613261944
2021-03-26 12:40:00,13031794.534779051
2021-03-26 12:45:00,13843590.662068965
2021-03-26 12:50:00,14927462.30760188
2021-03-26 12:55:00,13537447.402136588
2021-03-26 13:00:00,15741596.110365398
2021-03-26 13:05:00,12965456.935830861
2021-03-26 13:10:00,13526412.682499086
2021-03-26 13:15:00,13101809.68396054
2021-03-26 13:20:00,13642737.637307554
2021-03-26 13:25:00,11691722.23510862
2021-03-26 13:30:00,13696338.009239517
2021-03-26 13:35:00,13529669.829959514
2021-03-26 13:40:00,14898607.415611092
2021-03-26 13:45:00,12620115.276716918
2021-03-26 13:50:00,12202812.113258732
2021-03-26 13:55:00,12580158.087339202
2021-03-26 14:00:00,14663479.926359257
2021-03-26 14:05:00,12922516.716152815
2021-03-26 14:10:00,13397601.767109295
2021-03-26 14:15:00,13970538.728005372
2021-03-26 14:20:00,14926328.344118638
2021-03-26 14:25:00,12903680.202138323
2021-03-26 14:30:00,15165066.957375957
2021-03-26 14:35:00,14199437.880420499
2021-03-26 14:40:00,13595103.498237744
2021-03-26 14:45:00,15980560.004106127
2021-03-26 14:50:00,12795842.51992528
2021-03-26 14:55:00,15179745.10260433
2021-03-26 15:00:00,14667213.123857548
2021-03-26 15:05:00,12917444.660348043
2021-03-26 15:10:00,14613385.810248448
2021-03-26 15:15:00,13801255.019213175
2021-03-26 15:20:00,15350606.613118736
2021-03-26 15:25:00,14752120.125074627
2021-03-26 15:30:00,15432365.333830548
2021-03-26 15:35:00,14542445.268731564
2021-03-26 15:40:00,14772328.761324042
2021-03-26 15:45:00,16498567.094705882
2021-03-26 15:50:00,16902662.425812114
2021-03-26 15:55:00,14146374.615451895
2021-03-26 16:00:00,14992578.447778758
2021-03-26 16:05:00,13369178.725523973
2021-03-26 16:10:00,15889361.192109777
2021-03-26 16:15:00,14659073.688580334
2021-03-26 16:20:00,16716450.424268503
2021-03-26 16:25:00,17110878.346835442
2021-03-26 16:30:00,16574819.72004448
2021-03-26 16:35:00,15507137.076285241
2021-03-26 16:40:00,14926441.752118066
2021-03-26 16:45:00,14433978.177149136
2021-03-26 16:50:00,17348363.890629295
2021-03-26 16:55:00,17753629.86586696
2021-03-26 17:00:00,15769312.999456521
2021-03-26 17:05:00,17444348.063079778
2021-03-26 17:10:00,16135509.458625162
2021-03-26 17:15:00,15597881.682665305
2021-03-26 17:20:00,16768523.80694198
2021-03-26 17:25:00,15645481.626899697
2021-03-26 17:30:00,15885450.535831029
2021-03-26 17:35:00,14782835.531920077
2021-03-26 17:40:00,15318423.444444444
2021-03-26 17:45:00,18624499.9650623
2021-03-26 17:50:00,16562595.000236742
2021-03-26 17:55:00,15587567.739841308
2021-03-26 18:00:00,16262527.750886315
2021-03-26 18:05:00,16484421.606886989
2021-03-26 18:10:00,15080324.205116797
2021-03-26 18:15:00,17734336.1084201
2021-03-26 18:20:00,17732214.204072397
2021-03-26 18:25:00,16684076.937269373
2021-03-26 18:30:00,16159898.561564246
2021-03-26 18:35:00,16572059.728258513
2021-03-26 18:40:00,16087755.904709507
2021-03-26 18:45:00,17040333.939447515
2021-03-26 18:50:00,18194477.10900474
2021-03-26 18:55:00,16762294.371253556
2021-03-26 19:00:00,16792462.905929558
2021-03-26 19:05:00,17308860.884832095
2021-03-26 19:10:00,17034211.307123657
2021-03-26 19:15:00,17174181.814095326
2021-03-26 19:20:00,15428929.608197847
2021-03-26 19:25:00,17348322.909028415
2021-03-26 19:30:00,16419347.716555376
2021-03-26 19:35:00,14902261.871941458
2021-03-26 19:40:00,16333692.36565287
2021-03-26 19:45:00,15107849.775575303
2021-03-26 19:50:00,19080347.84099265
2021-03-26 19:55:00,16467230.994444445
2021-03-26 20:00:00,16756931.097314667
2021-03-26 20:05:00,15167892.659499781
2021-03-26 20:10:00,14445536.917468462
2021-03-26 20:15:00,16122337.381162157
2021-03-26 20:20:00,15729779.084291188
2021-03-26 20:25:00,14958726.411801632
2021-03-26 20:30:00,14708049.742911553
2021-03-26 20:35:00,15979586.389267286
2021-03-26 20:40:00,14079772.690012181
2021-03-26 20:45:00,15341009.347122671
2021-03-26 20:50:00,13622417.721780604
2021-03-26 20:55:00,13565927.177839667
2021-03-26 21:00:00,13625443.153588329
2021-03-26 21:05:00,14699361.887318335
2021-03-26 21:10:00,13963222.725296443
2021-03-26 21:15:00,14401709.385837583
2021-03-26 21:20:00,12745634.88860561
2021-03-26 21:25:00,13925691.012725137
2021-03-26 21:30:00,13392589.053925306
2021-03-26 21:35:00,13594053.83791061
2021-03-26 21:40:00,12546566.560333643
2021-03-26 21:45:00,13643447.675338952
2021-03-26 21:50:00,12115901.596704092
2021-03-26 21:55:00,11824384.796966994
2021-03-26 22:00:00,13448731.3046453
2021-03-26 22:05:00,11640660.14120164
2021-03-26 22:10:00,11177056.585464098
2021-03-26 22:15:00,11935877.429871244
2021-03-26 22:20:00,11790410.443614248
2021-03-26 22:25:00,12772492.253270142
2021-03-26 22:30:00,14310978.618959868
2021-03-26 22:35:00,14641557.861173127
2021-03-26 22:40:00,16619086.58476506
2021-03-26 22:45:00,15033535.09348324
2021-03-26 22:50:00,14425385.670770537
2021-03-26 22:55:00,16245947.901611535
2021-03-26 23:00:00,15635292.653772173
2021-03-26 23:05:00,16613754.814035818
2021-03-26 23:10:00,14758557.846900042
2021-03-26 23:15:00,16941083.326797385
2021-03-26 23:20:00,14258651.492759619
2021-03-26 23:25:00,15914906.755136624
2021-03-26 23:30:00,13962740.64478683
2021-03-26 23:35:00,16190829.906605922
2021-03-26 23:40:00,15873365.058098223
2021-03-26 23:45:00,16081101.18523154
2021-03-26 23:50:00,16444692.248557296
2021-03-26 23:55:00,14675139.055096988
2021-03-27 00:00:00,15772519.291463673
2021-03-27 00:05:00,16097139.839566728
2021-03-27 00:10:00,16847738.502831716
2021-03-27 00:15:00,17659111.51075269
2021-03-27 00:20:00,17913260.549310274
2021-03-27 00:25:00,16236272.758501323
2021-03-27 00:30:00,15726150.087109456
2021-03-27 00:35:00,17390087.594727162
2021-03-27 00:40:00,18173552.44460314
2021-03-27 00:45:00,18216403.343937203
2021-03-27 00:50:00,18108854.251548946
2021-03-27 00:55:00,18910537.368536633
2021-03-27 01:00:00,17551434.5989899
2021-03-27 01:05:00,20115215.87067938
2021-03-27 01:10:00,18689394.13058963
2021-03-27 01:15:00,19440616.95701541
2021-03-27 01:20:00,19525378.34732445
2021-03-27 01:25:00,18091379.049073707
2021-03-27 01:30:00,20722352.7562249
2021-03-27 01:35:00,19697556.93197144
2021-03-27 01:40:00,18066059.565192197
2021-03-27 01:45:00,20183510.27142013
2021-03-27 01:50:00,20282032.76200661
2021-03-27 01:55:00,21134890.36273952
2021-03-27 02:00:00,19335151.31227053
2021-03-27 02:05:00,18973625.097528003
2021-03-27 02:10:00,19164717.76226342
2021-03-27 02:15:00,22090443.43767479
2021-03-27 02:20:00,20959942.380905706
2021-03-27 02:25:00,20030654.68915523
2021-03-27 02:30:00,20552281.274788093
2021-03-27 02:35:00,20094395.609484777
2021-03-27 02:40:00,22046390.253992688
2021-03-27 02:45:00,21906824.02840691
2021-03-27 02:50:00,19969675.11374498
2021-03-27 02:55:00,21409319.805313166
2021-03-27 03:00:00,19847911.705283757
2021-03-27 03:05:00,22848050.565293092
2021-03-27 03:10:00,18726045.511174787
2021-03-27 03:15:00,21249955.187475767
2021-03-27 03:20:00,20161972.456130043
2021-03-27 03:25:00,20358002.48990099
2021-03-27 03:30:00,21110151.593743812
2021-03-27 03:35:00,21668826.288853694
2021-03-27 03:40:00,21933867.4447962
2021-03-27 03:45:00,19928392.390957978
2021-03-27 03:50:00,22622219.49668342
2021-03-27 03:55:00,20941013.991705444
2021-03-27 04:00:00,19896019.219399072
2021-03-27 04:05:00,20509192.223387096
2021-03-27 04:10:00,21063119.675935604
2021-03-27 04:15:00,22273064.913536202
2021-03-27 04:20:00,21708219.638541665
2021-03-27 04:25:00,22121624.79730583
2021-03-27 04:30:00,21134736.299851347
2021-03-27 04:35:00,20726078.367223065
2021-03-27 04:40:00,20705455.832184404
2021-03-27 04:45:00,23890122.228172816
2021-03-27 04:50:00,21089479.985600356
2021-03-27 04:55:00,21791444.360707093
2021-03-27 05:00:00,23804622.15589179
2021-03-27 05:05:00,23428011.979244404
2021-03-27 05:10:00,22203890.20088249
2021-03-27 05:15:00,21261854.260859072
2021-03-27 05:20:00,21982260.92006721
2021-03-27 05:25:00,21850473.74313253
2021-03-27 05:30:00,24499008.865580447
2021-03-27 05:35:00,19571646.856348
2021-03-27 05:40:00,23645907.558187436
2021-03-27 05:45:00,24052683.074545454
2021-03-27 05:50:00,21549935.706220597
2021-03-27 05:55:00,18779203.796015937
2021-03-27 06:00:00,20661237.45581015
2021-03-27 06:05:00,35698515.217331186
2021-03-27 06:10:00,16502360.610296411
2021-03-27 06:15:00,16949765.029313993
2021-03-27 06:20:00,19202774.48137715
2021-03-27 06:25:00,19413849.69276394
2021-03-27 06:30:00,19078051.81137184
2021-03-27 06:35:00,21274435.62584435
2021-03-27 06:40:00,21246671.345706906
2021-03-27 06:45:00,19636286.538538538
2021-03-27 06:50:00,22150035.86306781
2021-03-27 06:55:00,20691637.415011782
2021-03-27 07:00:00,20536365.365012888
2021-03-27 07:05:00,18942791.845360823
2021-03-27 07:10:00,19264451.727183834
2021-03-27 07:15:00,21671291.498461537
2021-03-27 07:20:00,17639201.971959215
2021-03-27 07:25:00,20898542.901988637
2021-03-27 07:30:00,16573226.187888708
2021-03-27 07:35:00,20163949.63414634
2021-03-27 07:40:00,17157740.44836272
2021-03-27 07:45:00,17114572.384299066
2021-03-27 07:50:00,18528968.28290766
2021-03-27 07:55:00,15191148.823152337
2021-03-27 08:00:00,20601533.160694495
2021-03-27 08:05:00,20120121.85908914
2021-03-27 08:10:00,16554551.396353547
2021-03-27 08:15:00,18704378.40178919
2021-03-27 08:20:00,21637140.1952013
2021-03-27 08:25:00,15892992.282982046
2021-03-27 08:30:00,15875402.197199533
2021-03-27 08:35:00,17835313.83154418
2021-03-27 08:40:00,16738608.265665237
2021-03-27 08:45:00,15926848.001290323
2021-03-27 08:50:00,15849320.80322307
2021-03-27 08:55:00,15431984.320432791
2021-03-27 09:00:00,17656397.698209718
2021-03-27 09:05:00,14913512.648825066
2021-03-27 09:10:00,15866520.940224718
2021-03-27 09:15:00,16729306.25937786
2021-03-27 09:20:00,13984461.316674238
